,,,,,,,Daily Price Arrival Report-07-11-2025 to 08-02-2026 for Gujarat,,,,,,
State,District,Market,Commodity Group,Commodity,Variety,Grade,Min Price,Max Price,Modal Price,Price Unit,Arrival Quantity,Arrival Unit,Arrival Date
Gujarat,Surat,Surat APMC,Vegetables,Beetroot,Other,FAQ,"1,000.00","1,500.00","1,250.00",Rs./Quintal,18.00,Metric Tonnes,30-01-2026
Gujarat,Surat,Surat APMC,Vegetables,Beetroot,Other,FAQ,"1,000.00","1,700.00","1,350.00",Rs./Quintal,25.00,Metric Tonnes,29-12-2025
Gujarat,Surat,Surat APMC,Vegetables,Beetroot,Other,FAQ,"2,000.00","3,000.00","2,500.00",Rs./Quintal,12.00,Metric Tonnes,29-11-2025
Gujarat,Surat,Surat APMC,Vegetables,Beetroot,Other,FAQ,800.00,"1,500.00","1,150.00",Rs./Quintal,21.00,Metric Tonnes,29-01-2026
Gujarat,Surat,Surat APMC,Vegetables,Beetroot,Other,FAQ,"2,000.00","3,000.00","2,500.00",Rs./Quintal,12.00,Metric Tonnes,28-11-2025
Gujarat,Surat,Surat APMC,Vegetables,Beetroot,Other,FAQ,800.00,"1,400.00","1,100.00",Rs./Quintal,19.00,Metric Tonnes,28-01-2026
Gujarat,Surat,Surat APMC,Vegetables,Beetroot,Other,FAQ,"1,100.00","1,600.00","1,350.00",Rs./Quintal,26.00,Metric Tonnes,27-12-2025
Gujarat,Surat,Surat APMC,Vegetables,Beetroot,Other,FAQ,"2,000.00","3,000.00","2,500.00",Rs./Quintal,11.00,Metric Tonnes,27-11-2025
Gujarat,Surat,Surat APMC,Vegetables,Beetroot,Other,FAQ,800.00,"1,500.00","1,150.00",Rs./Quintal,18.00,Metric Tonnes,27-01-2026
Gujarat,Surat,Surat APMC,Vegetables,Beetroot,Other,FAQ,"1,100.00","1,700.00","1,400.00",Rs./Quintal,25.00,Metric Tonnes,26-12-2025
Gujarat,Surat,Surat APMC,Vegetables,Beetroot,Other,FAQ,"2,000.00","3,300.00","2,650.00",Rs./Quintal,10.00,Metric Tonnes,26-11-2025
Gujarat,Surat,Surat APMC,Vegetables,Beetroot,Other,FAQ,800.00,"1,500.00","1,150.00",Rs./Quintal,18.00,Metric Tonnes,26-01-2026
Gujarat,Surat,Surat APMC,Vegetables,Beetroot,Other,FAQ,"2,000.00","3,000.00","2,500.00",Rs./Quintal,11.00,Metric Tonnes,25-11-2025
Gujarat,Surat,Surat APMC,Vegetables,Beetroot,Other,FAQ,"1,100.00","1,700.00","1,400.00",Rs./Quintal,25.00,Metric Tonnes,24-12-2025
